BJD - 2454833, Corrected Flux
2347.270445359, 0.895767662,
2347.290877012, 0.892534933,
2347.311308564, 0.889321668,
2347.331740317, 0.885522771,
2347.352171969, 0.881862735,
2347.372603522, 0.883473582,
2347.393035274, 0.879438468,
2347.413466926, 0.878361969,
2347.433898679, 0.878836485,
2347.454330231, 0.871110280,
2347.474761883, 0.875937380,
2347.515625187, 0.877938239,
2347.536056839, 0.874849417,
2347.556488591, 0.871120097,
2347.576920142, 0.872213425,
2347.597351794, 0.873458598,
2347.617783546, 0.873355892,
2347.638215097, 0.872724622,
2347.658646849, 0.869987801,
2347.679078500, 0.869577724,
2347.699510151, 0.869687308,
2347.719941803, 0.874287678,
2347.760805105, 0.879836771,
2347.781236756, 0.880638999,
2347.801668407, 0.880186577,
2347.822100058, 0.881013122,
2347.842531709, 0.879659504,
2347.862963360, 0.861828523,
2347.883395111, 0.861176102,
2347.903826661, 0.874780055,
2347.924258312, 0.878993679,
2347.944690062, 0.878249675,
2347.965121613, 0.878419248,
2348.005985014, 0.888343400,
2348.026416564, 0.889417302,
2348.046848214, 0.890330694,
2348.067279964, 0.890940213,
2348.087711514, 0.890191660,
2348.108143265, 0.890554091,
2348.128574915, 0.890038782,
2348.149006464, 0.890871790,
2348.169438214, 0.895184138,
2348.189869864, 0.894128450,
2348.210301514, 0.892744031,
2348.251164813, 0.893640944,
2348.271596463, 0.891488997,
2348.292028112, 0.887971847,
2348.312459762, 0.882785751,
2348.332891511, 0.878426213,
2348.353323160, 0.875587371,
2348.373754710, 0.872789887,
2348.394186459, 0.872225571,
2348.414618108, 0.874229642,
2348.435049657, 0.871792049,
2348.455481406, 0.871388781,
2348.496344604, 0.871117948,
2348.516776353, 0.870754639,
2348.537207902, 0.876687997,
2348.557639650, 0.873416466,
2348.578071299, 0.874781308,
2348.598502848, 0.875790575,
2348.618934596, 0.876050470,
2348.639366245, 0.877475937,
2348.659797793, 0.877920510,
2348.680229542, 0.877141094,
2348.700661190, 0.877015617,
2348.741524486, 0.883583743,
2348.761956134, 0.875746331,
2348.782387883, 0.865255000,
2348.802819431, 0.874258445,
2348.823251079, 0.880616091,
2348.843682827, 0.884025766,
2348.864114375, 0.884223203,
2348.884546022, 0.885024269,
2348.904977770, 0.886609563,
2348.925409418, 0.887655162,
2348.945841066, 0.888033081,
2348.986704361, 0.895143925,
2349.007136008, 0.897157017,
2349.027567656, 0.899849435,
2349.047999303, 0.897606978,
2349.068431051, 0.894662929,
2349.088862598, 0.895277978,
2349.109294245, 0.895005004,
2349.129725992, 0.893924322,
2349.150157540, 0.893138184,
2349.170589287, 0.889560202,
2349.191020834, 0.888480254,
2349.231884228, 0.886160047,
2349.252315775, 0.882072516,
2349.272747421, 0.883993297,
2349.293179168, 0.880370222,
2349.313610715, 0.875101547,
2349.334042362, 0.874457954,
2349.354474108, 0.873328722,
2349.374905655, 0.873039955,
2349.395337402, 0.873654945,
2349.415769048, 0.872592357,
2349.436200695, 0.872520474,
2349.477063987, 0.880945985,
2349.497495634, 0.881061657,
2349.517927280, 0.879274133,
2349.538358926, 0.882971093,
2349.558790572, 0.883756052,
2349.579222319, 0.882376504,
2349.599653865, 0.882976415,
2349.620085611, 0.886834864,
2349.640517257, 0.885589191,
2349.660948803, 0.881794815,
2349.681380549, 0.868968922,
2349.742675486, 0.889606415,
2349.763107132, 0.890178047,
2349.783538877, 0.889693968,
2349.803970423, 0.891648884,
2349.824402069, 0.893950281,
2349.844833814, 0.895674630,
2349.865265360, 0.896132934,
2349.885697005, 0.895827777,
2349.906128651, 0.896914365,
2349.926560296, 0.897323269,
2349.946991941, 0.899814138,
2349.967423587, 0.902091845,
2349.987855232, 0.901298565,
2350.008286977, 0.898229661,
2350.028718522, 0.895433702,
2350.049150167, 0.895192542,
2350.069581912, 0.893449480,
2350.090013557, 0.891513235,
2350.110445103, 0.889849547,
2350.130876847, 0.887144205,
2350.151308492, 0.883018094,
2350.171740037, 0.879768296,
2350.212603427, 0.881258164,
2350.233035172, 0.881613121,
2350.253466716, 0.880674357,
2350.273898361, 0.881513233,
2350.294330106, 0.877834220,
2350.314761650, 0.877220348,
2350.335193295, 0.879154466,
2350.355625039, 0.881704203,
2350.376056584, 0.880426034,
2350.396488328, 0.877458093,
2350.416919973, 0.879755400,
2350.457783261, 0.895611723,
2350.478214906, 0.889045454,
2350.498646450, 0.888628247,
2350.519078194, 0.888966745,
2350.539509838, 0.888525986,
2350.559941483, 0.886727244,
2350.580373127, 0.886279261,
2350.600804771, 0.871302882,
2350.621236415, 0.873544503,
2350.641668059, 0.886248567,
2350.662099703, 0.889566582,
2350.682531347, 0.893578960,
2350.702962991, 0.894629346,
2350.723394635, 0.892251571,
2350.743826378, 0.892116395,
2350.764257922, 0.893811777,
2350.784689666, 0.894416780,
2350.805121310, 0.896674833,
2350.825552853, 0.897658562,
2350.845984597, 0.897587910,
2350.866416241, 0.897545513,
2350.886847784, 0.898928400,
2350.907279528, 0.899716519,
2350.948142715, 0.903588201,
2350.968574458, 0.899670238,
2350.989006102, 0.894943729,
2351.009437845, 0.892669269,
2351.029869389, 0.890670705,
2351.050301032, 0.887873656,
2351.070732775, 0.884267699,
2351.091164319, 0.881844277,
2351.111595962, 0.880846333,
2351.132027705, 0.880140937,
2351.152459248, 0.880066105,
2351.193322635, 0.878836496,
2351.213754278, 0.879752686,
2351.234185921, 0.880967935,
2351.254617564, 0.884071750,
2351.275049107, 0.881157577,
2351.295480850, 0.881151147,
2351.315912493, 0.882364722,
2351.336344136, 0.883067970,
2351.356775779, 0.885080781,
2351.377207422, 0.885890599,
2351.397639165, 0.884903043,
2351.438502350, 0.890805085,
2351.458934093, 0.890957147,
2351.479365636, 0.890254347,
2351.499797279, 0.881569940,
2351.520229021, 0.872820085,
2351.540660564, 0.880180615,
2351.561092207, 0.889697593,
2351.581523949, 0.890560734,
2351.601955492, 0.891833280,
2351.622387234, 0.892355583,
2351.642818877, 0.891950342,
2351.704113805, 0.901011098,
2351.724545347, 0.899982093,
2351.744977089, 0.899399119,
2351.765408732, 0.902102205,
2351.785840474, 0.904197390,
2351.806272017, 0.904783412,
2351.826703659, 0.904335673,
2351.847135401, 0.902112778,
2351.867567043, 0.900985479,
2351.887998586, 0.898734504,
2351.908430328, 0.899239283,
2351.928861970, 0.899053959,
2351.949293513, 0.896499255,
2351.969725255, 0.890280946,
2351.990156897, 0.885982155,
2352.010588539, 0.886035020,
2352.031020181, 0.884392962,
2352.051451723, 0.882757495,
2352.071883465, 0.882384287,
2352.092315107, 0.882540157,
2352.112746649, 0.881865399,
2352.133178392, 0.881141994,
2352.174041776, 0.883100830,
2352.194473317, 0.885743129,
2352.214904959, 0.887124888,
2352.235336701, 0.889080082,
2352.255768243, 0.888065131,
2352.276199885, 0.888985085,
2352.296631627, 0.889511901,
2352.317063169, 0.893694526,
2352.337494811, 0.895442354,
2352.357926553, 0.893574824,
2352.378358194, 0.891037571,
2352.419221478, 0.880020003,
2352.439653120, 0.876666751,
2352.480516403, 0.893888645,
2352.500948045, 0.895042695,
2352.521379687, 0.896122132,
2352.541811328, 0.896525483,
2352.562243070, 0.897503269,
2352.582674712, 0.898847100,
2352.603106253, 0.898827466,
2352.623537995, 0.899132748,
2352.664401178, 0.901367600,
2352.684832920, 0.903564309,
2352.705264461, 0.903450353,
2352.725696203, 0.903674425,
2352.746127845, 0.903539332,
2352.766559386, 0.903259444,
2352.786991128, 0.901150148,
2352.807422769, 0.899640713,
2352.827854311, 0.898270778,
2352.848286052, 0.896654842,
2352.868717694, 0.894869750,
2352.909580976, 0.893897288,
2352.930012618, 0.894702137,
2352.950444359, 0.894918363,
2352.970875901, 0.895250105,
2352.991307542, 0.894977266,
2353.011739284, 0.894360705,
2353.032170825, 0.894664550,
2353.052602466, 0.893219394,
2353.073034208, 0.886409278,
2353.093465849, 0.888569959,
2353.113897491, 0.888828159,
2353.134329132, 0.888414950,
2353.154760773, 0.889882658,
2353.175192415, 0.892208413,
2353.195624056, 0.894011414,
2353.216055697, 0.892600365,
2353.236487439, 0.896083741,
2353.256918980, 0.898128282,
2353.277350621, 0.899108920,
2353.297782362, 0.896949618,
2353.318213904, 0.891482383,
2353.338645645, 0.875899684,
2353.359077286, 0.878898384,
2353.399940569, 0.901212383,
2353.420372110, 0.900886165,
2353.440803751, 0.898635035,
2353.461235493, 0.898373468,
2353.481667034, 0.900439230,
2353.502098775, 0.902135107,
2353.522530416, 0.903381466,
2353.542961957, 0.899697735,
2353.563393699, 0.901075733,
2353.583825340, 0.904668250,
2353.604256981, 0.903087929,
2353.665552005, 0.903650339,
2353.685983546, 0.901459083,
2353.706415187, 0.901268044,
2353.726846928, 0.898604850,
2353.747278569, 0.895870319,
2353.767710111, 0.896982125,
2353.788141852, 0.894757913,
2353.808573493, 0.893584218,
2353.829005034, 0.891506020,
2353.849436775, 0.888643487,
2353.869868417, 0.886592649,
2353.890300158, 0.887064392,
2353.910731699, 0.888006076,
2353.931163340, 0.890000381,
2353.951595081, 0.890692218,
2353.972026623, 0.892438042,
2353.992458264, 0.891919437,
2354.012890005, 0.891084079,
2354.033321546, 0.890710530,
2354.053753287, 0.892068733,
2354.074184828, 0.892939591,
2354.094616470, 0.894459990,
2354.135479752, 0.895608417,
2354.155911393, 0.892704490,
2354.176343134, 0.895737122,
2354.196774676, 0.898002892,
2354.217206317, 0.900857520,
2354.237638058, 0.892785145,
2354.258069699, 0.878705338,
2354.278501340, 0.886956150,
2354.298932982, 0.897752778,
2354.319364623, 0.899290926,
2354.339796264, 0.899716091,
2354.380659546, 0.898639233,
2354.401091288, 0.898368904,
2354.421522829, 0.899015592,
2354.441954570, 0.901790870,
2354.462386211, 0.905331210,
2354.482817753, 0.905284338,
2354.503249494, 0.904722503,
2354.523681135, 0.907193429,
2354.544112677, 0.908654264,
2354.564544418, 0.910791008,
2354.584976059, 0.911374691,
2354.605407800, 0.909254561,
2354.625839342, 0.906058430,
2354.646270983, 0.901686723,
2354.666702624, 0.900444885,
2354.687134266, 0.897928218,
2354.707565907, 0.895345660,
2354.727997548, 0.893907403,
2354.748429190, 0.892885485,
2354.768860831, 0.887428481,
2354.789292472, 0.886841906,
2354.809724114, 0.889007318,
2354.830155855, 0.887350394,
2354.871019038, 0.888984776,
2354.891450779, 0.889861425,
2354.911882321, 0.890971430,
2354.932313962, 0.894930096,
2354.952745704, 0.895391453,
2354.973177345, 0.894095704,
2354.993608987, 0.892226676,
2355.014040628, 0.895357658,
2355.034472270, 0.895678874,
2355.054904011, 0.893707492,
2355.075335553, 0.894104459,
2355.116198936, 0.896107792,
2355.136630477, 0.897254091,
2355.157062219, 0.885327723,
2355.177493860, 0.880931841,
2355.197925402, 0.893882460,
2355.218357144, 0.898928526,
2355.238788785, 0.899849001,
2355.259220327, 0.900770005,
2355.279652068, 0.902805991,
2355.300083710, 0.900434301,
2355.320515252, 0.898678729,
2355.361378635, 0.908090816,
2355.381810377, 0.907356885,
2355.402241919, 0.908755613,
2355.422673560, 0.909966491,
2355.443105202, 0.911160856,
2355.463536844, 0.907224401,
2355.483968486, 0.905320540,
2355.504400128, 0.906750079,
2355.524831769, 0.903618156,
2355.545263511, 0.900426298,
2355.565695053, 0.897165879,
2355.606558437, 0.896213507,
2355.626990079, 0.893422657,
2355.647421621, 0.895416922,
2355.667853363, 0.895655583,
2355.688285005, 0.895009747,
2355.708716647, 0.894044671,
2355.729148289, 0.892135972,
2355.749579931, 0.892191226,
2355.770011673, 0.890658387,
2355.790443215, 0.891328331,
2355.810874857, 0.891673771,
2355.851738141, 0.895099247,
2355.872169783, 0.894988872,
2355.892601525, 0.889679414,
2355.913033068, 0.892035181,
2355.933464810, 0.891419829,
2355.953896452, 0.894193158,
2355.974327994, 0.896426710,
2355.994759737, 0.899060548,
2356.015191379, 0.897660294,
2356.035623021, 0.895988213,
2356.056054664, 0.894071692,
2356.076486306, 0.879357785,
2356.096917948, 0.885390305,
2356.117349591, 0.902218731,
2356.137781233, 0.903067993,
2356.158212876, 0.903051534,
2356.178644518, 0.901797867,
2356.199076161, 0.904009088,
2356.219507803, 0.905025894,
2356.239939446, 0.906593350,
2356.260371188, 0.907859691,
2356.280802831, 0.907328305,
2356.301234373, 0.904475812,
2356.342097759, 0.907690006,
2356.362529301, 0.908294657,
2356.382961044, 0.908602133,
2356.403392687, 0.911662978,
2356.423824230, 0.911682952,
2356.444255972, 0.907980886,
2356.464687615, 0.905972192,
2356.485119358, 0.901726798,
2356.505550901, 0.900145746,
2356.525982544, 0.897098008,
2356.546414287, 0.895787611,
2356.587277473, 0.886596596,
2356.607709216, 0.886223715,
2356.628140759, 0.886025921,
2356.648572502, 0.890608437,
2356.669004145, 0.891545806,
2356.689435688, 0.889134214,
2356.709867431, 0.890460318,
2356.730299075, 0.894483146,
2356.750730718, 0.896975471,
2356.771162361, 0.896503770,
2356.791594004, 0.893836386,
2356.832457291, 0.895190375,
2356.852888934, 0.900035673,
2356.873320578, 0.902010970,
2356.893752221, 0.900443050,
2356.914183865, 0.901407621,
2356.934615608, 0.902067845,
2356.955047152, 0.901593739,
2356.975478795, 0.892166526,
2356.995910539, 0.878095055,
2357.016342083, 0.885650216,
2357.036773826, 0.900178048,
2357.077637014, 0.902179155,
2357.098068757, 0.903289034,
2357.118500401, 0.899693618,
2357.138931945, 0.900504015,
2357.159363689, 0.906319691,
2357.179795333, 0.905921214,
2357.200227077, 0.907437876,
2357.220658621, 0.912275031,
2357.241090265, 0.915378867,
2357.261522009, 0.913869084,
2357.281953553, 0.910721144,
2357.322816941, 0.902832439,
2357.343248485, 0.902064783,
2357.363680229, 0.904127268,
2357.384111874, 0.901328889,
2357.404543518, 0.899108115,
2357.424975162, 0.899260265,
2357.445406807, 0.899822153,
2357.465838451, 0.896400689,
2357.486270095, 0.893601092,
2357.506701740, 0.892885066,
2357.527133284, 0.893623980,
2357.588428318, 0.895164732,
2357.608859963, 0.894825395,
2357.629291608, 0.894612413,
2357.649723352, 0.893326578,
2357.670154897, 0.894969286,
2357.690586542, 0.896016387,
2357.711018287, 0.897416551,
2357.731449832, 0.899617956,
2357.751881577, 0.899612494,
2357.772313221, 0.897604991,
2357.813176512, 0.899617251,
2357.833608157, 0.897301261,
2357.854039702, 0.898443422,
2357.874471447, 0.899409814,
2357.894903092, 0.886949898,
2357.915334837, 0.883794345,
2357.935766383, 0.892999046,
2357.956198028, 0.899302606,
2357.976629774, 0.900418544,
2357.997061319, 0.902132092,
2358.017492964, 0.903295782,
2358.058356355, 0.905378066,
2358.078788001, 0.908526478,
2358.099219647, 0.910429626,
2358.119651292, 0.909373459,
2358.140082938, 0.910271536,
2358.160514584, 0.909193830,
2358.180946130, 0.906585229,
2358.201377876, 0.907072920,
2358.221809522, 0.906416275,
2358.242241068, 0.905015799,
2358.262672814, 0.904050029,
2358.303536206, 0.897398978,
2358.323967752, 0.899903352,
2358.344399398, 0.898428908,
2358.364831144, 0.893886599,
2358.385262691, 0.893829875,
2358.405694337, 0.891764260,
2358.426126083, 0.888868513,
2358.446557630, 0.888195038,
2358.466989376, 0.887706328,
2358.487421023, 0.889400452,
2358.507852569, 0.890179324,
2358.548715962, 0.893230333,
2358.569147509, 0.892305446,
2358.589579256, 0.894943457,
2358.610010903, 0.896794796,
2358.630442650, 0.896455884,
2358.650874197, 0.897113863,
2358.671305843, 0.896910010,
2358.691737591, 0.894655730,
2358.712169238, 0.895950330,
2358.732600785, 0.897841697,
2358.753032532, 0.898787607,
2358.793895726, 0.892120926,
2358.814327474, 0.882240092,
2358.834759021, 0.886599761,
2358.855190768, 0.900767858,
2358.875622416, 0.904319606,
2358.896053963, 0.902830120,
2358.916485711, 0.902281907,
2358.936917359, 0.902988989,
2358.957348906, 0.904268667,
2358.977780654, 0.906024111,
2358.998212302, 0.907901489,
2359.039075597, 0.908767550,
2359.059507245, 0.911731772,
2359.079938993, 0.913717385,
2359.100370541, 0.910732178,
2359.120802190, 0.909830622,
2359.141233938, 0.906544602,
2359.161665486, 0.903409647,
2359.182097234, 0.901377383,
2359.202528883, 0.900409818,
2359.222960431, 0.899612858,
2359.243392179, 0.897151618,
2359.284255476, 0.890916319,
2359.304687125, 0.891217635,
2359.325118774, 0.890680451,
2359.345550422, 0.890693733,
2359.365982071, 0.889308746,
2359.386413720, 0.890383595,
2359.406845469, 0.892000001,
2359.427277118, 0.888812922,
2359.447708667, 0.890651429,
2359.468140416, 0.893379170,
2359.488572065, 0.891992244,
2359.529435363, 0.897413592,
2359.549866913, 0.898999068,
2359.570298662, 0.900474796,
2359.590730312, 0.899674124,
2359.611161861, 0.896216211,
2359.631593610, 0.900446872,
2359.652025260, 0.901714723,
2359.672456810, 0.902955318,
2359.692888559, 0.902980868,
2359.713320209, 0.892184716,
2359.733751959, 0.880864638,
2359.754183509, 0.891700147,
2359.774615159, 0.901254980,
2359.795046909, 0.901762883,
2359.815478459, 0.903214220,
2359.835910109, 0.904622452,
2359.856341859, 0.906079063,
2359.876773410, 0.907589762,
2359.897205160, 0.907733832,
2359.917636810, 0.909546245,
2359.938068461, 0.909594574,
2359.958500111, 0.909958602,
2359.978931762, 0.909908069,
2360.019795063, 0.909278936,
2360.101521667, 0.900178704,
2360.142385069, 0.897410445,
2360.162816620, 0.896458836,
2360.183248371, 0.893735216,
2360.203679923, 0.893081634,
2360.224111574, 0.892159510,
2360.264974877, 0.893276188,
2360.285406628, 0.892504438,
2360.305838280, 0.892146584,
2360.326269832, 0.891643619,
2360.346701583, 0.890970068,
2360.367133235, 0.889278621,
2360.387564787, 0.890969898,
2360.407996539, 0.892325157,
2360.428428191, 0.894570687,
2360.448859943, 0.895890285,
2360.469291495, 0.897591376,
2360.510154900, 0.900345557,
2360.530586452, 0.902784261,
2360.551018105, 0.898311995,
2360.571449857, 0.900721843,
2360.591881510, 0.903933965,
2360.612313163, 0.902819369,
2360.632744815, 0.886844130,
2360.653176468, 0.883942891,
2360.673608121, 0.898482045,
2360.694039774, 0.901445575,
2360.714471427, 0.903587147,
2360.734903180, 0.904769673,
2360.755334733, 0.905940533,
2360.775766386, 0.907315028,
2360.796198040, 0.908868994,
2360.816629693, 0.908843450,
2360.837061446, 0.909135019,
2360.857493100, 0.911225705,
2360.877924653, 0.910125264,
2360.898356407, 0.908188199,
2360.918787961, 0.907769401,
2360.939219615, 0.910144053,
2360.959651368, 0.907445158,
2361.000514676, 0.900471455,
2361.020946331, 0.898657978,
2361.041377885, 0.898806192,
2361.061809639, 0.897474669,
2361.082241293, 0.895180458,
2361.102672948, 0.893718054,
2361.123104602, 0.893321769,
2361.143536257, 0.892240453,
2361.163968011, 0.892326505,
2361.184399566, 0.892760943,
2361.204831221, 0.893000808,
2361.245694530, 0.890888260,
2361.266126185, 0.893019989,
2361.286557941, 0.894461552,
2361.306989596, 0.895395220,
2361.327421251, 0.895950414,
2361.347852906, 0.898806710,
2361.368284562, 0.898567324,
2361.388716217, 0.895482855,
2361.409147873, 0.902028897,
2361.429579528, 0.899272147,
2361.450011284, 0.899067461,
2361.511306252, 0.901616057,
2361.531737808, 0.899660850,
2361.552169564, 0.885884910,
2361.572601120, 0.887887571,
2361.593032776, 0.904856406,
2361.613464532, 0.905326793,
2361.633896089, 0.905192581,
2361.654327745, 0.905507867,
2361.674759502, 0.907127721,
2361.695191059, 0.908997121,
2361.736054472, 0.909793775,
2361.756486029, 0.909516756,
2361.776917786, 0.908674325,
2361.797349443, 0.907459243,
2361.817781100, 0.907029776,
2361.838212757, 0.907822776,
2361.858644415, 0.907600478,
2361.879076172, 0.906005197,
2361.899507730, 0.905511776,
2361.919939387, 0.902589165,
2361.940371145, 0.900355569,
2361.981234360, 0.899727721,
2362.001666118, 0.894605678,
2362.022097776, 0.893021503,
2362.042529434, 0.890665614,
2362.062961092, 0.891897428,
2362.083392751, 0.890854931,
2362.103824509, 0.896876745,
2362.124256067, 0.892451701,
2362.144687726, 0.893516105,
2362.165119485, 0.895096569,
2362.185551043, 0.895601079,
2362.226414361, 0.898170626,
2362.246846020, 0.899411414,
2362.267277779, 0.900390261,
2362.287709338, 0.899600593,
2362.308140997, 0.899951719,
2362.328572756, 0.898801735,
2362.349004316, 0.900265020,
2362.369436075, 0.902770738,
2362.389867735, 0.904477955,
2362.410299294, 0.904923794,
2362.430731054, 0.905447117,
2362.471594374, 0.883288468,
2362.492026034, 0.897372130,
2362.512457694, 0.908909430,
2362.532889354, 0.908814381,
2362.553321014, 0.907896977,
2362.573752674, 0.908120903,
2362.594184435, 0.907022558,
2362.614616095, 0.908399871,
2362.635047656, 0.910730116,
2362.655479417, 0.911256436,
2362.675911078, 0.913496517,
2362.716774399, 0.905158429,
2362.737206061, 0.916565522,
2362.757637822, 0.912286896,
2362.778069383, 0.905816607,
2362.798501044, 0.904392302,
2362.818932806, 0.902008259,
2362.839364367, 0.900937175,
2362.859796029, 0.898758043,
2362.880227791, 0.897321836,
2362.900659352, 0.896746609,
2362.921091114, 0.893832731,
2362.941522676, 0.892301599,
2362.961954338, 0.893392821,
2362.982386101, 0.893573828,
2363.002817663, 0.893516037,
2363.023249325, 0.897175214,
2363.043681088, 0.898045432,
2363.064112650, 0.897548952,
2363.084544413, 0.897321397,
2363.104976076, 0.900348210,
2363.125407739, 0.903079940,
2363.145839402, 0.902491076,
2363.166271065, 0.902344945,
2363.207134391, 0.900338702,
2363.227566054, 0.902364334,
2363.247997818, 0.902523197,
2363.268429381, 0.903324905,
2363.288861045, 0.904160630,
2363.309292809, 0.905458316,
2363.329724473, 0.906607191,
2363.350156036, 0.908633571,
2363.370587800, 0.893514883,
2363.391019465, 0.890163758,
2363.411451029, 0.904491138,
2363.452314458, 0.909416159,
2363.472746222, 0.908892936,
2363.493177787, 0.909516128,
2363.513609452, 0.909115149,
2363.534041217, 0.909349096,
2363.554472782, 0.909541566,
2363.574904447, 0.909894177,
2363.595336112, 0.910410390,
2363.615767777, 0.910800294,
2363.636199542, 0.909430259,
2363.656631108, 0.909182640,
2363.677062773, 0.907644385,
2363.697494539, 0.905761883,
2363.717926105, 0.905235791,
2363.738357770, 0.903605014,
2363.758789536, 0.902074651,
2363.779221202, 0.900176865,
2363.799652868, 0.897644497,
2363.820084535, 0.896834987,
2363.840516201, 0.895360191,
2363.860947867, 0.895506740,
2363.881379534, 0.896338760,
2363.901811201, 0.898028922,
2363.942674534, 0.896368636,
2363.963106301, 0.897315212,
2363.983537968, 0.896801904,
2364.003969536, 0.894127659,
2364.024401303, 0.897560449,
2364.044832970, 0.898177707,
2364.065264538, 0.898832109,
2364.085696305, 0.900020307,
2364.106127973, 0.902497257,
2364.126559741, 0.902836831,
2364.146991309, 0.904048203,
2364.167422977, 0.904418943,
2364.187854645, 0.904401682,
2364.208286313, 0.906472803,
2364.228717981, 0.906431315,
2364.249149650, 0.907191947,
2364.269581318, 0.903007562,
2364.290013087, 0.887532076,
2364.310444656, 0.895404794,
2364.330876325, 0.913149493,
2364.351308094, 0.914851283,
2364.371739663, 0.912950383,
2364.392171332, 0.914670265,
2364.433034671, 0.910678578,
2364.453466340, 0.911846762,
2364.473898110, 0.911368312,
2364.494329780, 0.911444276,
2364.514761450, 0.912494796,
2364.535193120, 0.911446824,
2364.555624790, 0.912717124,
2364.576056460, 0.912980795,
2364.596488130, 0.914255121,
2364.616919801, 0.912595186,
2364.637351571, 0.909026899,
2364.678214912, 0.901785557,
2364.698646583, 0.900695841,
2364.719078154, 0.900189198,
2364.739509925, 0.900392979,
2364.759941597, 0.900963372,
2364.780373168, 0.901107628,
2364.800804939, 0.899362402,
2364.821236611, 0.898862848,
2364.841668383, 0.901981136,
2364.862099954, 0.903289018,
2364.882531626, 0.902745798,
2364.923394970, 0.897840654,
2364.943826643, 0.898284439,
2364.964258315, 0.899860129,
2364.984689987, 0.900387861,
2365.005121760, 0.902719979,
2365.025553333, 0.903118870,
2365.045985005, 0.903925961,
2365.066416778, 0.903490939,
2365.086848351, 0.905384647,
2365.107280024, 0.907559786,
2365.127711798, 0.909826664,
2365.168575145, 0.909213998,
2365.189006818, 0.897874302,
2365.209438492, 0.884712939,
2365.229870166, 0.898094330,
2365.250301840, 0.908147548,
2365.270733514, 0.910172834,
2365.291165288, 0.910947349,
2365.311596862, 0.912006196,
2365.332028637, 0.913140606,
2365.352460311, 0.912906070,
2365.372891886, 0.912909551,
2365.413755336, 0.913005212,
2365.434186911, 0.913356557,
2365.454618686, 0.912354911,
2365.475050361, 0.911696891,
2365.495481937, 0.911292825,
2365.515913712, 0.910619256,
2365.536345388, 0.911170169,
2365.556777163, 0.910232077,
2365.577208739, 0.907581631,
2365.597640415, 0.905462412,
2365.618072091, 0.903253873,
2365.658935444, 0.896640697,
2365.679367121, 0.899082342,
2365.699798797, 0.897162332,
2365.720230574, 0.896246263,
2365.740662151, 0.893913464,
2365.761093828, 0.896279685,
2365.781525605, 0.897023965,
2365.801957282, 0.897300244,
2365.822388859, 0.897703237,
2365.842820637, 0.899628695,
2365.863252314, 0.900343785,
2365.883683992, 0.902283296,
2365.904115670, 0.903426508,
2365.924547348, 0.904151644,
2365.944979126, 0.903919711,
2365.965410704, 0.906135301,
2365.985842382, 0.906942088,
2366.006274161, 0.908237344,
2366.026705740, 0.911132343,
2366.047137518, 0.912590430,
2366.067569197, 0.913940705,
2366.088000776, 0.911542711,
2366.108432555, 0.894984989,
2366.149295814, 0.903386499,
2366.169727593, 0.910269425,
2366.190159273, 0.910502691,
2366.210590952, 0.911885191,
2366.231022632, 0.911514006,
2366.251454312, 0.912617395,
2366.271885992, 0.913468946,
2366.292317673, 0.913744799,
2366.312749353, 0.913691806,
2366.333181034, 0.912938647,
2366.353612714, 0.912797033,
2366.394476076, 0.908308612,
2366.414907757, 0.907300894,
2366.435339538, 0.905119072,
2366.455771119, 0.904351850,
2366.476202801, 0.902038014,
2366.496634582, 0.901046654,
2366.517066264, 0.900067330,
2366.557929627, 0.897691570,
2366.578361309, 0.895503412,
2366.598793092, 0.896635451,
2366.619224674, 0.897054996,
2366.639656356, 0.898740983,
2366.660088139, 0.900707975,
2366.680519722, 0.903292093,
2366.700951505, 0.905362967,
2366.721383188, 0.905320996,
2366.741814771, 0.904502519,
2366.762246554, 0.904852629,
2366.782678237, 0.909404657,
2366.803109821, 0.910614669,
2366.823541604, 0.909441980,
2366.843973288, 0.909137435,
2366.884836656, 0.905599571,
2366.905268340, 0.905761760,
2366.925700125, 0.906786936,
2366.946131709, 0.907604738,
2366.966563394, 0.909574973,
2366.986995078, 0.910140664,
2367.007426763, 0.906987412,
2367.027858448, 0.894275322,
2367.048290133, 0.899882867,
2367.068721819, 0.915140051,
2367.089153604, 0.915422567,
2367.130016875, 0.915236698,
2367.150448661, 0.914616816,
2367.170880347, 0.911682747,
2367.191311933, 0.912818264,
2367.211743719, 0.911070977,
2367.232175405, 0.911887183,
2367.252607092, 0.910291652,
2367.273038779, 0.909829766,
2367.293470465, 0.910228995,
2367.313902252, 0.908921485,
2367.334333839, 0.910527209,
2367.395628901, 0.906795188,
2367.416060689, 0.905772588,
2367.436492377, 0.904654795,
2367.456923964, 0.902542548,
2367.477355752, 0.898505120,
2367.497787441, 0.899278006,
2367.518219029, 0.899919743,
2367.538650817, 0.899792164,
2367.559082506, 0.899950210,
2367.579514195, 0.901029751,
2367.599945883, 0.901851855,
2367.620377573, 0.902065034,
2367.640809262, 0.905726425,
2367.661240951, 0.908718127,
2367.681672640, 0.907899866,
2367.702104330, 0.905329088,
2367.722536020, 0.904751169,
2367.742967810, 0.905992480,
2367.763399399, 0.906387565,
2367.783831090, 0.907057005,
2367.804262880, 0.908407778,
2367.824694570, 0.910146425,
2367.865557952, 0.909049098,
2367.885989642, 0.909386286,
2367.906421334, 0.911147667,
2367.926853025, 0.900438097,
2367.947284716, 0.892695791,
