BJD - 2454833, Corrected Flux
3305.729605513, 1.017482353,
3305.750041108, 1.029315676,
3305.770476804, 1.026405761,
3305.790912299, 1.025569009,
3305.811347994, 1.013512121,
3305.831783589, 1.005851458,
3305.852219084, 1.012587955,
3305.872654779, 1.024893536,
3305.893090373, 1.024410508,
3305.913525867, 1.024032536,
3305.933961561, 1.025850677,
3305.954397155, 1.025124073,
3305.974832649, 1.025387077,
3305.995268342, 1.025333121,
3306.015703936, 1.033721854,
3306.036139529, 1.025697195,
3306.056575122, 1.024429451,
3306.077010714, 1.019565009,
3306.097446307, 1.019766622,
3306.117881899, 1.021648470,
3306.158752983, 1.025664107,
3306.179188675, 1.028340593,
3306.199624267, 1.035015055,
3306.220059758, 1.028908917,
3306.240495449, 1.030912171,
3306.260931040, 1.030880140,
3306.281366531, 1.033325962,
3306.301802222, 1.032585276,
3306.322237812, 1.034809615,
3306.342673302, 1.036104254,
3306.363108992, 1.037846352,
3306.383544582, 1.038459189,
3306.403980072, 1.041907557,
3306.424415761, 1.041691258,
3306.444851351, 1.039687210,
3306.465287040, 1.037791020,
3306.485722529, 1.036597764,
3306.506158117, 1.036438383,
3306.526593806, 1.036964976,
3306.587900570, 1.019526057,
3306.608336158, 1.016434008,
3306.628771646, 1.011862709,
3306.649207333, 1.005753749,
3306.669642920, 1.002475895,
3306.690078407, 0.999185091,
3306.710514093, 0.996691019,
3306.730949680, 0.984341355,
3306.751385166, 0.983787507,
3306.771820853, 0.999116498,
3306.792256439, 1.007965527,
3306.812691924, 1.011577667,
3306.833127610, 1.010513786,
3306.853563195, 1.013047432,
3306.873998680, 1.015006170,
3306.894434365, 1.016670417,
3306.914869850, 1.021487460,
3306.935305435, 1.027047387,
3306.955741119, 1.027255988,
3306.976176703, 1.027505491,
3306.996612187, 1.026152004,
3307.017047871, 1.027711164,
3307.057919038, 1.043351912,
3307.078354621, 1.048786980,
3307.119225886, 1.053968513,
3307.139661369, 1.056598801,
3307.160096951, 1.058193686,
3307.180532633, 1.056788533,
3307.200968115, 1.057220683,
3307.221403697, 1.054712415,
3307.241839378, 1.053577840,
3307.262274860, 1.041126232,
3307.282710441, 1.037398080,
3307.303146122, 1.041866760,
3307.323581603, 1.039326104,
3307.344017183, 1.035013645,
3307.364452863, 1.032476013,
3307.384888344, 1.030851513,
3307.405323923, 1.028983163,
3307.425759603, 1.028852763,
3307.446195182, 1.028482815,
3307.466630662, 1.024900751,
3307.487066341, 1.021032796,
3307.507501920, 1.019832559,
3307.568808655, 1.023499446,
3307.589244133, 1.023181012,
3307.609679811, 1.021961013,
3307.630115388, 1.016539399,
3307.650550866, 1.006121221,
3307.670986543, 1.008266564,
3307.691422020, 1.023779690,
3307.711857697, 1.026508448,
3307.732293273, 1.027050658,
3307.752728749, 1.028277311,
3307.773164425, 1.026353039,
3307.793600001, 1.028479854,
3307.814035577, 1.026660617,
3307.834471153, 1.027027493,
3307.854906728, 1.024292944,
3307.875342303, 1.023410376,
3307.895777878, 1.018323213,
3307.916213452, 1.018572089,
3307.936649027, 1.022410062,
3307.957084701, 1.026641922,
3307.977520175, 1.026433199,
3307.997955749, 1.023988114,
3308.018391422, 1.026275943,
3308.038826896, 1.027510134,
3308.059262469, 1.030479760,
3308.079698142, 1.034570222,
3308.100133614, 1.036152255,
3308.120569187, 1.040400897,
3308.141004859, 1.044392920,
3308.161440331, 1.043685349,
3308.181875903, 1.046225939,
3308.202311575, 1.042716877,
3308.222747046, 1.043110173,
3308.243182617, 1.044220458,
3308.284053859, 1.034145822,
3308.304489330, 1.032948695,
3308.324925000, 1.032451047,
3308.345360570, 1.027008624,
3308.365796140, 1.020616541,
3308.386231710, 1.016047660,
3308.406667179, 1.013269234,
3308.427102849, 1.010158522,
3308.447538417, 1.009398465,
3308.467973886, 1.007962963,
3308.488409555, 1.006978943,
3308.508845123, 1.004951498,
3308.529280591, 1.003685387,
3308.549716259, 0.992908410,
3308.570151827, 0.987586901,
3308.590587294, 0.999092264,
3308.611022962, 1.013248874,
3308.631458529, 1.016872260,
3308.651894096, 1.017612878,
3308.672329662, 1.018453835,
3308.692765229, 1.018934674,
3308.713200795, 1.016529676,
3308.733636361, 1.016787214,
3308.774507492, 1.023671541,
3308.794943157, 1.029325021,
3308.815378622, 1.028442901,
3308.835814187, 1.026019323,
3308.856249851, 1.024921647,
3308.897120880, 1.023261478,
3308.917556544, 1.023336837,
3308.937992007, 1.024321225,
3308.958427571, 1.023852763,
3308.978863234, 1.024708394,
3309.019734260, 1.059923279,
3309.040169922, 1.059435674,
3309.060605385, 1.059367676,
3309.081041047, 1.057735852,
3309.101476609, 1.054620987,
3309.121912070, 1.049711004,
3309.142347732, 1.039410107,
3309.162783293, 1.035700312,
3309.183218754, 1.037473576,
3309.203654415, 1.034911718,
3309.224089975, 1.027769515,
3309.244525435, 1.025206567,
3309.264961095, 1.023508962,
3309.285396655, 1.022046380,
3309.305832115, 1.020771470,
3309.326267774, 1.019001551,
3309.346703333, 1.014544571,
3309.367138792, 1.011100747,
3309.387574451, 1.009463102,
3309.408010009, 1.010274124,
3309.428445467, 1.012691501,
3309.448881125, 1.008385287,
3309.469316683, 0.994095968,
3309.510187798, 1.022111327,
3309.530623355, 1.025551007,
3309.551058911, 1.027347671,
3309.571494468, 1.024364351,
3309.591930024, 1.022675106,
3309.612365580, 1.017435058,
3309.632801236, 1.008472403,
3309.653236692, 1.012865915,
3309.673672247, 1.014929259,
3309.694107902, 1.013449477,
3309.714543357, 1.016624168,
3309.734978912, 1.018177659,
3309.755414566, 1.041337995,
3309.775850020, 1.020985418,
3309.796285574, 1.025553625,
3309.816721228, 1.028672469,
3309.837156682, 1.032276334,
3309.857592335, 1.033368958,
3309.878027888, 1.037524661,
3309.898463341, 1.040292654,
3309.918898993, 1.040422372,
3309.939334445, 1.040758649,
3309.959769997, 1.043118201,
3309.980205649, 1.046060332,
3310.000641201, 1.044921815,
3310.021076652, 1.044491408,
3310.041512303, 1.046644455,
3310.061947854, 1.045445082,
3310.082383305, 1.047822093,
3310.102818955, 1.049023712,
3310.123254505, 1.044443857,
3310.143689955, 1.040003854,
3310.164125605, 1.033517787,
3310.184561154, 1.026660042,
3310.204996603, 1.022480497,
3310.245867801, 1.030750557,
3310.266303249, 1.029011752,
3310.286738898, 1.026701754,
3310.307174446, 1.026333835,
3310.327609993, 1.024214533,
3310.348045541, 1.026019489,
3310.368481088, 1.005583174,
3310.388916635, 0.995994628,
3310.409352182, 0.997873132,
3310.429787728, 1.009781892,
3310.450223275, 1.009646524,
3310.470658921, 1.009887316,
3310.491094366, 1.009120130,
3310.511529912, 1.009566048,
3310.531965557, 1.011844227,
3310.552401002, 1.012036596,
3310.572836547, 1.020938573,
3310.593272191, 1.017785806,
3310.613707636, 1.021865323,
3310.634143280, 1.024498507,
3310.654578723, 1.023162643,
3310.675014267, 1.026856901,
3310.695449910, 1.025072277,
3310.715885353, 1.025770447,
3310.736320896, 1.029406834,
3310.756756539, 1.032612834,
3310.777191981, 1.035468771,
3310.797627523, 1.036020795,
3310.818063165, 1.037332046,
3310.838498706, 1.040558714,
3310.858934147, 1.040011581,
3310.879369789, 1.043517056,
3310.899805329, 1.042176450,
3310.920240770, 1.042178300,
3310.940676410, 1.041322001,
3310.961111950, 1.039969264,
3310.981547390, 1.039408965,
3311.001983030, 1.039626930,
3311.022418569, 1.035951253,
3311.042854008, 1.034999752,
3311.063289647, 1.034194924,
3311.083725185, 1.033237595,
3311.104160624, 1.030762106,
3311.124596262, 1.027894701,
3311.145031799, 1.028682696,
3311.165467337, 1.028744025,
3311.185902874, 1.026765293,
3311.226773948, 1.003446800,
3311.247209484, 1.004103884,
3311.267645021, 1.002033676,
3311.288080557, 0.990276525,
3311.328951628, 0.997881198,
3311.349387163, 1.007570815,
3311.369822698, 1.012310292,
3311.390258232, 1.017125622,
3311.410693867, 1.021751749,
3311.431129401, 1.029737814,
3311.472000469, 1.010321250,
3311.492435902, 1.014172082,
3311.512871435, 1.016527014,
3311.533307068, 1.019966567,
3311.553742501, 1.023382099,
3311.574178033, 1.026909704,
3311.594613665, 1.030698951,
3311.615049097, 1.035220477,
3311.635484629, 1.038781617,
3311.676355791, 1.051659786,
3311.717226853, 1.035709840,
3311.737662383, 1.038666937,
3311.758097813, 1.038207766,
3311.778533443, 1.040019994,
3311.798968972, 1.040206359,
3311.819404401, 1.040884211,
3311.839840030, 1.040921687,
3311.860275559, 1.040512948,
3311.880710988, 1.040785397,
3311.901146616, 1.038705210,
3311.921582144, 1.037224350,
3311.962453199, 1.033934132,
3311.982888726, 1.037610547,
3312.003324253, 1.032863221,
3312.023759779, 1.026751284,
3312.044195306, 1.019070190,
3312.064630832, 1.014900300,
3312.085066358, 1.010063128,
3312.105501883, 1.004644792,
3312.125937408, 1.008578131,
3312.146373034, 1.005981500,
3312.166808458, 1.006660452,
3312.187243983, 1.002478221,
3312.207679507, 0.989071307,
3312.228115031, 0.986974956,
3312.248550455, 0.999601901,
3312.268986078, 1.005066797,
3312.289421601, 1.006269742,
3312.309857224, 1.008015998,
3312.330292647, 1.007596869,
3312.350728169, 1.008784670,
3312.371163791, 1.009847115,
3312.391599213, 1.013260610,
3312.412034734, 1.012703437,
3312.452905777, 1.037662934,
3312.473341297, 1.032289436,
3312.493776918, 1.027040505,
3312.514212438, 1.024582758,
3312.534647858, 1.023596936,
3312.555083477, 1.022277483,
3312.575518997, 1.026911221,
3312.595954416, 1.032900876,
3312.616390035, 1.038383459,
3312.636825553, 1.044778853,
3312.657260971, 1.049997698,
3312.677696589, 1.045005242,
3312.698132107, 1.044427676,
3312.718567525, 1.044048994,
3312.739003142, 1.041985243,
3312.759438659, 1.041259486,
3312.779874075, 1.040985471,
3312.800309692, 1.043341382,
3312.820745208, 1.036617404,
3312.841180724, 1.033918848,
3312.861616239, 1.030892690,
3312.882051754, 1.027290393,
3312.902487269, 1.025137497,
3312.922922784, 1.021508850,
3312.943358299, 1.017831126,
3312.963793813, 1.015151689,
3312.984229327, 1.012133369,
3313.004664840, 1.011083239,
3313.025100253, 1.009062275,
3313.045535867, 1.007417939,
3313.065971379, 1.009037512,
3313.086406792, 1.010332747,
3313.106842404, 1.003943837,
3313.127277916, 0.999572756,
3313.147713527, 1.009170508,
3313.188584450, 1.005882756,
3313.209020061, 0.999298829,
3313.229455471, 0.999487821,
3313.249890981, 1.006214458,
3313.270326591, 1.011359737,
3313.290762001, 1.020149147,
3313.311197510, 1.019569321,
3313.352068628, 1.015896182,
3313.372504037, 1.020765189,
3313.392939645, 1.024275147,
3313.433810561, 1.026059495,
3313.454246168, 1.031937986,
3313.474681676, 1.035675978,
3313.495117082, 1.034575593,
3313.515552689, 1.035660766,
3313.535988195, 1.036800735,
3313.556423601, 1.037935712,
3313.576859207, 1.037921075,
3313.597294712, 1.038495363,
3313.617730118, 1.040932729,
3313.638165722, 1.040664597,
3313.658601227, 1.039819033,
3313.699472235, 1.038509344,
3313.719907739, 1.036347565,
3313.740343143, 1.034100033,
3313.760778746, 1.032822164,
3313.781214249, 1.033562230,
3313.801649751, 1.032508227,
3313.822085253, 1.030334980,
3313.842520756, 1.028420908,
3313.862956157, 1.030029396,
3313.883391759, 1.030154273,
3313.924262661, 1.009359384,
3313.944698261, 1.008464735,
3313.965133762, 1.006803483,
3313.985569161, 1.005446427,
3314.006004761, 1.006404724,
3314.026440261, 0.991104271,
3314.046875860, 0.988213630,
3314.067311259, 0.998109440,
3314.087746757, 1.008038219,
3314.108182356, 1.009624359,
3314.128617753, 1.014229522,
3314.169488848, 1.010414323,
3314.189924346, 1.007080854,
3314.210359742, 1.008336304,
3314.230795339, 1.010940535,
3314.251230835, 1.012495219,
3314.271666231, 1.015879365,
3314.292101826, 1.017565928,
3314.312537322, 1.021874006,
3314.332972717, 1.024973364,
3314.353408311, 1.028438008,
3314.373843806, 1.031197357,
3314.414714794, 1.041890258,
3314.435150288, 1.038038481,
3314.455585681, 1.038386914,
3314.476021274, 1.038938852,
3314.496456666, 1.039581955,
3314.516892259, 1.044460171,
3314.537327751, 1.042854657,
3314.557763143, 1.038698598,
3314.578198634, 1.036049082,
3314.598634225, 1.037564936,
3314.619069716, 1.036185438,
3314.639505107, 1.034146428,
3314.659940697, 1.029508684,
3314.680376187, 1.028619470,
3314.700811577, 1.027215833,
3314.721247166, 1.026237634,
3314.741682655, 1.025436607,
3314.762118044, 1.024203392,
3314.782553633, 1.021932720,
3314.802989121, 1.020248524,
3314.823424509, 1.020675620,
3314.843860096, 1.022111637,
3314.864295584, 1.025970113,
3314.905166557, 1.033477712,
3314.925602044, 1.021980102,
3314.946037530, 0.999228635,
3314.966473016, 0.997753542,
3314.986908501, 1.009831972,
3315.007344086, 1.015474827,
3315.027779571, 1.013101713,
3315.048214956, 1.012207456,
3315.068650540, 1.011374064,
3315.089086024, 1.012762364,
3315.109521408, 1.012396805,
3315.129956991, 1.009915204,
3315.150392474, 1.009797948,
3315.170827857, 1.014110296,
3315.191263440, 1.018763652,
3315.211698922, 1.019528262,
3315.232134303, 1.019102230,
3315.252569885, 1.021825813,
3315.273005266, 1.026460745,
3315.293440747, 1.032297595,
3315.313876328, 1.035009367,
3315.334311708, 1.036375720,
3315.354747188, 1.038485784,
3315.416053627, 1.036901632,
3315.436489205, 1.037398812,
3315.456924684, 1.039836967,
3315.477360062, 1.041028702,
3315.497795640, 1.037604755,
3315.518231117, 1.033930909,
3315.538666495, 1.031869508,
3315.559102071, 1.028109548,
3315.579537548, 1.027842561,
3315.599972924, 1.027374204,
3315.620408501, 1.027655348,
3315.640843976, 1.026527578,
3315.661279352, 1.025277073,
3315.681714927, 1.022205772,
3315.702150401, 1.018251831,
3315.722585876, 1.018104375,
3315.743021350, 1.013640906,
3315.763456824, 1.012696234,
3315.783892297, 1.010448140,
3315.804327771, 1.009588639,
3315.824763244, 1.004865495,
3315.845198716, 0.988286664,
3315.886069660, 0.995793725,
3315.967811545, 1.004448236,
3315.988247016, 1.009404103,
3316.008682486, 1.009252081,
3316.029117955, 1.010736063,
3316.049553525, 1.013310289,
3316.069988894, 1.015867908,
3316.090424463, 1.019173068,
3316.131295300, 1.016153415,
3316.151730868, 1.018894547,
3316.172166235, 1.023833311,
3316.192601702, 1.028456117,
3316.213037269, 1.032788903,
3316.233472636, 1.034605201,
3316.253908102, 1.037498218,
3316.274343668, 1.040218542,
3316.294779134, 1.041554407,
3316.315214499, 1.039581505,
3316.335650064, 1.039289167,
3316.376520893, 1.045699330,
3316.396956457, 1.042573238,
3316.417391921, 1.041343417,
3316.437827284, 1.038359087,
3316.458262847, 1.033914279,
3316.478698310, 1.029429530,
3316.499133673, 1.026005790,
3316.519569235, 1.026156652,
3316.540004697, 1.026348400,
3316.560440158, 1.024166771,
3316.580875619, 1.021159487,
3316.601311080, 1.015144685,
3316.621746541, 1.010906374,
3316.642182001, 1.008101388,
3316.662617461, 1.007421997,
3316.683052921, 1.011346649,
3316.703488480, 1.011400082,
3316.723923839, 1.010309628,
3316.744359297, 1.008299344,
3316.764794856, 0.995113344,
3316.785230213, 0.990945416,
3316.805665671, 1.001318204,
3316.826101129, 1.007227188,
3316.866971942, 1.008658103,
3316.887407499, 1.011275307,
3316.907842954, 1.014819524,
3316.928278410, 1.015665638,
3316.948713866, 1.016151088,
3316.969149320, 1.017485531,
3316.989584775, 1.018346637,
3317.010020230, 1.021227840,
3317.030455684, 1.022778506,
3317.050891137, 1.020804210,
3317.071326591, 1.020062729,
3317.091762044, 1.025740499,
3317.112197497, 1.031362693,
3317.132633049, 1.031069235,
3317.153068401, 1.030012570,
3317.173503853, 1.031020701,
3317.193939404, 1.032145213,
3317.214374755, 1.035749543,
3317.234810306, 1.040041577,
3317.255245757, 1.041013393,
3317.275681107, 1.041591601,
3317.296116656, 1.042293020,
3317.316552106, 1.041885772,
3317.377858452, 1.035616175,
3317.398293900, 1.031224815,
3317.418729348, 1.027252483,
3317.439164796, 1.025896105,
3317.459600243, 1.026554042,
3317.480035690, 1.025406975,
3317.500471136, 1.017945633,
3317.520906582, 1.014212161,
3317.541342028, 1.012385493,
3317.561777473, 1.010807145,
3317.582212818, 1.008763516,
3317.602648363, 1.009282681,
3317.623083808, 1.010943220,
3317.643519152, 1.009304718,
3317.663954696, 1.003877419,
3317.684390139, 0.991505709,
3317.704825482, 0.992482153,
3317.725261025, 1.007328725,
3317.745696468, 1.009261377,
3317.766131910, 1.009672660,
3317.786567351, 1.009691408,
3317.807002793, 1.007374292,
3317.847873675, 1.013235041,
3317.868309115, 1.013527883,
3317.888744555, 1.011414397,
3317.909179995, 1.012456876,
3317.929615434, 1.015412272,
3317.950050874, 1.020962510,
3317.970486412, 1.026173717,
3317.990921751, 1.026470178,
3318.011357189, 1.025441484,
3318.031792726, 1.029626024,
3318.052228064, 1.029780574,
3318.072663501, 1.031326443,
3318.093099038, 1.033797902,
3318.113534374, 1.038381182,
3318.133969810, 1.039508721,
3318.154405346, 1.041202660,
3318.174840681, 1.042393446,
3318.195276116, 1.041991937,
3318.215711651, 1.043014089,
3318.256582419, 1.039832196,
3318.277017953, 1.036834192,
3318.297453286, 1.035552007,
3318.338324252, 1.032014438,
3318.358759684, 1.031897934,
3318.379195016, 1.032754495,
3318.399630547, 1.033271083,
3318.420065879, 1.028346283,
3318.440501409, 1.026223361,
3318.460936840, 1.021403795,
3318.481372170, 1.020616444,
3318.501807700, 1.019396981,
3318.522243129, 1.013620392,
3318.542678459, 1.009532947,
3318.563113987, 1.008200830,
3318.583549416, 0.993077778,
3318.603984844, 0.987762475,
3318.624420272, 0.997333268,
3318.644855699, 1.005520304,
3318.665291127, 1.002563172,
3318.685726553, 1.000791282,
3318.706161980, 0.999410365,
3318.726597406, 1.003849152,
3318.747032831, 1.006219780,
3318.767468257, 1.008882677,
3318.787903682, 1.012578130,
3318.808339206, 1.014192687,
3318.828774531, 1.017038360,
3318.849209955, 1.022273984,
3318.869645478, 1.025045565,
3318.890080801, 1.025690915,
3318.910516224, 1.027086281,
3318.930951747, 1.031503011,
3318.951387069, 1.030352253,
3318.971822491, 1.028874561,
3318.992258013, 1.024459784,
3319.012693334, 1.019484688,
3319.033128754, 1.014064788,
3319.073999695, 1.037154033,
3319.094435015, 1.042300098,
3319.114870434, 1.039229546,
3319.135305853, 1.034518965,
3319.155741272, 1.031776890,
3319.176176791, 1.033238830,
3319.196612109, 1.033589404,
3319.217047526, 1.033150273,
3319.237483043, 1.032547421,
3319.257918360, 1.029871072,
3319.278353777, 1.028939268,
3319.339660025, 1.020744122,
3319.360095540, 1.015580965,
3319.380530854, 1.010740860,
3319.400966269, 1.009948579,
3319.421401783, 1.009335624,
3319.441837197, 1.009948780,
3319.462272510, 1.010572679,
3319.482708023, 1.007040142,
3319.503143436, 0.992532651,
3319.523578748, 0.990758370,
3319.584884983, 1.009804739,
3319.605320494, 1.002954368,
3319.625755904, 1.003696304,
3319.646191415, 1.006122143,
3319.666626724, 1.007998581,
3319.687062134, 1.013145473,
3319.707497643, 1.015656622,
3319.748368360, 1.022233926,
3319.768803868, 1.025241052,
3319.789239176, 1.027625630,
3319.809674583, 1.029669256,
3319.830109990, 1.033183834,
3319.870980803, 1.035945777,
3319.891416209, 1.036388073,
3319.911851614, 1.035532690,
3319.932287019, 1.035141490,
3319.952722424, 1.033434554,
3319.973157828, 1.034775888,
3319.993593232, 1.033495469,
3320.014028736, 1.033672643,
3320.054899442, 1.019995361,
3320.075334945, 1.020287679,
3320.095770247, 1.020891147,
3320.116205649, 1.020802077,
3320.136641151, 1.020245808,
3320.157076452, 1.019990788,
3320.177511852, 1.017584046,
3320.197947353, 1.023377319,
3320.218382653, 1.020972642,
3320.238818053, 1.019777703,
3320.259253552, 1.020130889,
3320.279688951, 1.019570436,
3320.300124249, 1.019238231,
3320.320559747, 1.020036949,
3320.340995145, 1.018306406,
3320.361430443, 1.019978549,
3320.381865940, 1.017901604,
3320.402301337, 1.008385044,
3320.422736633, 0.992247253,
3320.443172129, 0.991446265,
3320.463607525, 1.004489151,
3320.484042820, 1.002432782,
3320.504478315, 1.001236586,
3320.524913709, 1.000732878,
3320.545349004, 1.001292499,
3320.565784497, 1.005772131,
3320.586219891, 1.011335717,
3320.606655284, 1.016659109,
3320.627090677, 1.021947585,
3320.647526069, 1.026076029,
3320.667961361, 1.029677336,
3320.688396852, 1.026571502,
3320.708832244, 1.022472631,
3320.729267534, 1.020291588,
3320.749703025, 1.018761275,
3320.790573705, 1.028470116,
3320.811009194, 1.033816181,
3320.831444583, 1.038260451,
3320.851879872, 1.039386766,
3320.872315360, 1.039891419,
3320.892750748, 1.041711944,
3320.913186035, 1.042363694,
3320.933621522, 1.043245980,
3320.954056909, 1.042319139,
3320.974492295, 1.041068042,
3320.994927681, 1.039594237,
3321.015363067, 1.035934498,
3321.035798452, 1.032298121,
3321.056233837, 1.030279232,
3321.076669222, 1.024076153,
3321.097104706, 1.022429589,
3321.117540089, 1.016963419,
3321.137975373, 1.018377964,
3321.158410856, 1.024338064,
3321.178846238, 1.025694242,
3321.199281521, 1.028312334,
3321.219717002, 1.027462175,
3321.240152384, 1.019048387,
3321.281023146, 1.009976038,
3321.301458526, 1.009711222,
3321.321893806, 0.996420123,
3321.342329286, 0.990471408,
3321.362764665, 0.999821950,
3321.383199943, 1.010583851,
3321.403635422, 1.009628362,
3321.424070700, 1.012101711,
3321.444506178, 1.012458934,
3321.464941555, 1.010693007,
3321.485376832, 1.012159393,
3321.505812209, 1.016778982,
3321.526247685, 1.014600568,
3321.546683061, 1.015673513,
3321.567118336, 1.018193188,
3321.587553811, 1.018341534,
3321.607989186, 1.020181916,
3321.628424460, 1.021842886,
3321.648859934, 1.024014140,
3321.669295307, 1.025129969,
3321.689730580, 1.030967363,
3321.710166053, 1.030984377,
3321.730601426, 1.038355122,
3321.771472169, 1.021402055,
3321.791907540, 1.019965794,
3321.812342911, 1.021014200,
3321.832778282, 1.024065371,
3321.853213651, 1.023619568,
3321.873649021, 1.024392076,
3321.894084391, 1.025183689,
3321.914519759, 1.024542246,
3321.934955128, 1.022543852,
3321.955390596, 1.024033469,
3321.975825864, 1.026647813,
3321.996261231, 1.027452577,
3322.016696698, 1.024630933,
3322.037131965, 1.024491868,
3322.057567331, 1.025953906,
3322.078002797, 1.024158595,
3322.098438062, 1.025020873,
3322.118873427, 1.022510677,
3322.139308892, 1.030295930,
3322.159744156, 1.019180637,
3322.180179520, 1.015543475,
3322.200614883, 1.014831099,
3322.221050246, 1.009761988,
3322.241485609, 0.992101967,
3322.261920971, 0.987674688,
3322.282356333, 1.000131748,
3322.302791695, 1.002015625,
3322.323227056, 1.000020728,
3322.343662417, 0.998911680,
3322.364097777, 1.001467516,
3322.384533237, 1.006251789,
3322.404968497, 1.011200938,
3322.425403856, 1.017056452,
3322.445839315, 1.022457051,
3322.466274573, 1.025356119,
3322.507145389, 1.026759301,
3322.527580646, 1.028105461,
3322.548016003, 1.031141289,
3322.568451459, 1.031292563,
3322.588886715, 1.032718091,
3322.609322071, 1.030466210,
3322.629757526, 1.030480373,
3322.650192881, 1.034542576,
3322.670628236, 1.029996848,
3322.691063590, 1.033666589,
3322.711498943, 1.038989206,
3322.752369650, 1.016333560,
3322.772805002, 1.017739821,
3322.793240454, 1.020183484,
3322.813675706, 1.019085328,
3322.834111057, 1.016859510,
3322.854546508, 1.014084906,
3322.874981759, 1.012809682,
3322.895417109, 1.011539330,
3322.915852459, 1.014214053,
3322.936287808, 1.014011777,
3322.956723157, 1.011359268,
3322.977158606, 1.011061759,
3322.997593854, 1.013001829,
3323.018029201, 1.012515676,
3323.038464549, 1.013996712,
3323.058899896, 1.014719260,
3323.079335242, 1.015286449,
3323.099770588, 1.014024826,
3323.120205934, 1.012932676,
3323.140641280, 1.003572769,
3323.161076625, 0.991936196,
3323.181511969, 0.993173212,
3323.201947313, 1.008282967,
3323.263253343, 1.009638816,
3323.283688786, 1.010482190,
3323.304124028, 1.011412247,
3323.324559370, 1.012665352,
3323.344994811, 1.015054833,
3323.365430052, 1.015656181,
3323.385865393, 1.018562515,
3323.406300833, 1.018657549,
3323.426736073, 1.017748931,
3323.447171412, 1.021564015,
3323.488042189, 1.034556671,
3323.508477428, 1.032134209,
3323.528912865, 1.032084790,
3323.549348203, 1.032359906,
3323.569783440, 1.031871400,
3323.590218876, 1.033100883,
3323.610654212, 1.029889111,
3323.631089448, 1.031925019,
3323.651524883, 1.037466253,
3323.671960218, 1.039045060,
3323.692395453, 1.042143361,
3323.733266220, 1.032207590,
3323.753701454, 1.032783143,
3323.774136887, 1.033754376,
3323.794572119, 1.033092335,
3323.815007451, 1.033042894,
3323.835442883, 1.029815699,
3323.855878114, 1.027331974,
3323.876313445, 1.026508984,
3323.896748875, 1.023414836,
3323.917184205, 1.019920776,
3323.937619435, 1.017371710,
3323.958054864, 1.011564465,
3323.978490193, 1.009361144,
3323.998925421, 1.006234260,
3324.019360849, 1.004935555,
3324.039796177, 1.006590112,
3324.060231404, 0.996694453,
3324.080666831, 0.991055464,
3324.101102157, 1.004084337,
3324.121537383, 1.014762568,
3324.141972809, 1.016587936,
3324.162408134, 1.012417132,
3324.182843358, 1.010771222,
3324.223714107, 1.006303609,
3324.244149430, 1.008610613,
3324.264584753, 1.011706043,
3324.285020076, 1.011208752,
3324.305455398, 1.012420252,
3324.325890820, 1.011706526,
3324.346326041, 1.012317213,
3324.366761362, 1.015174938,
3324.387196783, 1.018078304,
3324.407632003, 1.019005856,
3324.428067323, 1.018714394,
3324.448502742, 1.020269581,
3324.468937961, 1.026545751,
3324.489373379, 1.030667468,
3324.509808598, 1.032411563,
3324.530243915, 1.031374093,
3324.550679332, 1.029447721,
3324.571114549, 1.023160370,
3324.591549866, 1.018356123,
3324.611985282, 1.020430587,
3324.632420497, 1.021000893,
3324.652855813, 1.021002367,
3324.673291227, 1.020604502,
3324.714161755, 1.028028042,
3324.734597169, 1.024222430,
3324.755032482, 1.023115710,
3324.775467695, 1.016977272,
3324.795903107, 1.013218506,
3324.816338419, 1.011590975,
3324.836773630, 1.008858105,
3324.857209041, 1.004606155,
3324.877644352, 1.002445166,
3324.898079562, 1.004861744,
3324.918514972, 1.006202158,
3324.959385490, 1.028882665,
3324.979820899, 1.013662804,
3325.000256207, 1.013395559,
3325.020691414, 1.027099239,
3325.041126821, 1.026966177,
3325.061562128, 1.022476760,
3325.081997435, 1.017964070,
3325.102432740, 1.015674467,
3325.122868046, 1.018714120,
3325.143303351, 1.024875288,
3325.163738756, 1.017018465,
3325.204609264, 1.030875370,
3325.225044668, 1.029737112,
3325.245479871, 1.028312739,
3325.265915173, 1.024859816,
3325.286350475, 1.024485283,
3325.306785777, 1.028009535,
3325.327221078, 1.029924496,
3325.347656379, 1.032227421,
3325.368091680, 1.033391644,
3325.388526879, 1.033813566,
3325.408962279, 1.036262691,
3325.429397578, 1.033680977,
3325.449832877, 1.030004224,
3325.470268176, 1.028881218,
3325.490703474, 1.026495247,
3325.511138771, 1.026815108,
3325.531574068, 1.025579514,
3325.552009365, 1.025118549,
3325.572444661, 1.023384715,
3325.592880056, 1.021436417,
3325.613315252, 1.018947602,
3325.633750547, 1.014546582,
3325.654185941, 1.012614420,
3325.674621136, 1.010915374,
3325.695056429, 1.010670447,
3325.715491822, 1.013583087,
3325.735927015, 1.013432715,
3325.756362307, 1.012936466,
3325.776797699, 1.013221710,
3325.797232891, 1.009756434,
3325.817668182, 1.055152857,
3325.838103572, 1.008210919,
3325.858538763, 1.007035308,
3325.878974053, 0.993737479,
3325.899409442, 0.976251543,
3325.940279919, 1.015828570,
3325.960715307, 1.015761914,
3325.981150595, 1.018601525,
3326.001585782, 1.021292531,
3326.022021169, 1.016028138,
3326.042456455, 1.010923064,
3326.062891641, 1.007870650,
